,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
15585,8946390150,2014-07-22," 324,950 ",4,2.5,2229,5723,2.0,No,No View,Average,7,2012,98032,47.3693,-122.286
15586,5104520640,2015-02-20," 324,950 ",4,2.5,1770,5000,2.0,No,No View,Average,7,2004,98038,47.3506,-122.006
15587,7841300230,2015-05-01," 324,950 ",4,2.0,2160,4800,2.0,No,No View,Good,7,1929,98055,47.4777,-122.212
15588,1760650280,2015-03-06," 324,950 ",4,2.5,2110,4178,2.0,No,No View,Average,7,2013,98042,47.3612,-122.081
15589,2026049183,2015-04-02," 324,950 ",2,1.5,1230,1516,3.0,No,No View,Average,8,2000,98125,47.7265,-122.314
15590,4137010010,2015-04-16," 324,900 ",3,2.25,2080,9740,2.0,No,No View,Average,8,1988,98092,47.261,-122.219
15591,1545800205,2014-06-13," 324,900 ",4,2.5,1880,7965,2.0,No,No View,Average,7,2000,98038,47.3642,-122.052
15592,59500050,2014-12-16," 324,900 ",4,2.25,2010,7280,2.0,No,No View,Good,8,1988,98032,47.3585,-122.286
15593,1221059112,2014-11-16," 324,888 ",4,1.75,2160,28750,2.0,No,No View,Good,8,1978,98092,47.3212,-122.118
15594,2685600005,2015-04-07," 324,800 ",2,1.0,1170,5043,1.0,No,No View,Average,6,1949,98108,47.5492,-122.302
15595,255450380,2014-08-04," 324,747 ",3,2.5,2060,4742,2.0,No,No View,Average,8,2014,98038,47.3706,-122.017
15596,4167300310,2015-03-17," 324,500 ",3,1.75,1920,11340,1.0,No,No View,Good,7,1977,98023,47.3272,-122.362
15597,2126049083,2015-05-08," 324,500 ",2,1.0,1300,6617,1.0,No,No View,Average,7,1986,98125,47.7238,-122.302
15598,4307310400,2015-04-09," 324,500 ",3,2.5,1590,4108,2.0,No,No View,Average,7,2003,98056,47.4832,-122.181
15599,3336500180,2014-06-05," 324,500 ",3,2.5,1660,3990,2.0,No,No View,Average,7,2009,98118,47.5298,-122.268
15600,1760650610,2015-03-30," 324,500 ",4,2.5,2110,3825,2.0,No,No View,Average,7,2012,98042,47.3602,-122.082
15601,3541700170,2014-10-17," 324,450 ",3,2.0,1420,16000,1.0,No,No View,Average,7,1966,98166,47.478,-122.358
15602,2571910260,2014-11-07," 324,360 ",3,2.5,2000,9669,2.0,No,No View,Good,8,1992,98022,47.1964,-122.009
15603,5702450260,2014-07-23," 324,000 ",3,2.0,1540,10931,1.0,No,Good,Average,7,1989,98045,47.495,-121.776
15604,924000040,2014-08-14," 324,000 ",2,1.0,820,8370,1.0,No,No View,Good,7,1941,98177,47.7256,-122.361
15605,6705900070,2014-10-28," 324,000 ",3,2.5,1940,8347,2.0,No,No View,Average,8,1990,98042,47.3654,-122.164
15606,2473410690,2014-06-23," 324,000 ",4,1.75,2110,7208,1.0,No,No View,Average,8,1975,98058,47.4464,-122.129
15607,6623400135,2014-05-22," 324,000 ",3,2.5,1750,7208,2.0,No,No View,Average,8,1994,98055,47.4315,-122.192
15608,162500030,2014-12-05," 324,000 ",3,1.0,1160,7202,1.0,No,No View,Good,7,1957,98133,47.7675,-122.334
15609,2239000016,2014-09-11," 324,000 ",2,1.0,1070,6000,1.0,No,No View,Average,7,1955,98133,47.7307,-122.332
15610,739980260,2014-12-10," 324,000 ",3,2.5,1920,5322,2.0,No,No View,Average,8,1999,98031,47.4095,-122.195
15611,7326200110,2014-12-22," 324,000 ",3,2.25,1550,4411,2.0,No,No View,Average,7,2001,98019,47.7373,-121.966
15612,1865400076,2014-05-09," 324,000 ",3,2.25,998,904,2.0,No,No View,Average,7,2007,98117,47.6983,-122.367
15613,1895450090,2015-04-30," 323,800 ",3,2.5,2060,7658,2.0,No,No View,Average,8,2003,98023,47.2923,-122.36
15614,7689600650,2014-09-17," 323,500 ",3,3.0,2240,11536,2.0,No,No View,Average,7,1943,98178,47.4886,-122.245
15615,8097000250,2015-01-30," 323,400 ",4,3.0,2060,9138,1.0,No,No View,Average,8,1992,98092,47.321,-122.185
15616,6061000010,2015-05-04," 323,000 ",4,2.75,2230,50094,1.0,No,Average,Good,7,1977,98092,47.2576,-122.099
15617,4046700110,2015-02-24," 323,000 ",3,1.75,1950,15037,1.0,No,No View,Average,7,1989,98014,47.6892,-121.913
15618,252000400,2014-09-08," 323,000 ",3,1.75,2100,14850,1.0,No,No View,Good,7,1963,98042,47.3622,-122.059
15619,2212500430,2014-08-14," 323,000 ",5,2.5,2500,13034,1.0,No,No View,Average,7,1962,98092,47.3343,-122.194
15620,3878900395,2014-07-28," 323,000 ",3,1.75,1830,12500,1.0,No,Fair,Average,7,1947,98178,47.5087,-122.25
15621,1775920350,2014-11-24," 323,000 ",3,1.0,1290,12231,1.0,No,No View,Average,7,1976,98072,47.7404,-122.11
15622,6075000050,2014-07-16," 323,000 ",4,1.75,1310,9690,1.0,No,No View,Good,7,1967,98011,47.7559,-122.226
15623,2215900410,2015-05-08," 323,000 ",4,2.75,2000,9083,2.0,No,No View,Good,7,1992,98038,47.3511,-122.058
15624,5416100020,2014-12-09," 323,000 ",3,1.75,1910,8329,1.0,No,No View,Average,8,2004,98022,47.19,-122.016
15625,2225300149,2014-12-22," 323,000 ",4,1.75,1440,8114,1.0,No,No View,Good,7,1963,98155,47.7639,-122.332
15626,7849201100,2015-02-17," 323,000 ",3,1.0,1590,7759,2.0,No,No View,Good,7,1912,98065,47.5217,-121.819
15627,1328300180,2014-05-09," 323,000 ",4,2.75,1970,7213,1.0,No,No View,Average,8,1977,98058,47.4424,-122.126
15628,3438502731,2015-04-01," 323,000 ",3,1.5,1720,7110,1.0,No,No View,Average,8,1955,98106,47.5417,-122.355
15629,1328320280,2015-03-27," 323,000 ",3,2.0,1830,6925,1.0,No,No View,Good,8,1979,98058,47.4445,-122.123
15630,3793500160,2015-03-12," 323,000 ",3,2.5,1890,6560,2.0,No,No View,Average,7,2003,98038,47.3684,-122.031
15631,6821102350,2015-01-09," 323,000 ",2,1.0,880,1712,2.0,No,No View,Good,7,1945,98199,47.6475,-122.397
15632,3649100346,2015-01-09," 322,968 ",5,1.75,1890,9600,1.0,No,No View,Good,7,1960,98028,47.7391,-122.241
15633,2426069085,2014-05-13," 322,500 ",3,2.0,1350,14200,1.0,No,No View,Average,7,1989,98019,47.7315,-121.972
15634,428000055,2015-04-06," 322,500 ",3,1.0,1020,13504,1.0,No,No View,Very Good,7,1959,98056,47.5121,-122.17
15635,1771000440,2014-09-04," 322,500 ",3,1.0,1160,9750,1.0,No,No View,Average,7,1968,98077,47.7429,-122.072
15636,4137000590,2014-07-17," 322,500 ",4,2.25,2140,9377,2.0,No,No View,Good,8,1986,98092,47.2649,-122.218
15637,7304301085,2015-01-29," 322,500 ",2,1.0,1130,8184,1.0,No,No View,Average,6,1947,98155,47.7473,-122.32
15638,8856970570,2014-10-27," 322,500 ",4,2.5,1940,7107,2.0,No,No View,Average,7,2000,98038,47.3843,-122.032
15639,8856950240,2014-06-18," 322,500 ",4,2.5,1820,6753,2.0,No,No View,Average,7,1994,98038,47.3845,-122.032
15640,7955080270,2014-12-03," 322,500 ",4,2.75,2060,6659,1.0,No,No View,Average,7,1981,98058,47.4276,-122.157
15641,423059207,2015-02-23," 322,500 ",3,2.0,1190,6445,1.0,No,No View,Average,7,1996,98056,47.5057,-122.172
15642,7230400430,2014-09-30," 322,400 ",3,1.75,1710,15844,1.0,No,No View,Good,8,1964,98059,47.4706,-122.1
15643,7754900280,2014-06-23," 322,200 ",4,2.25,2010,19000,2.0,No,No View,Good,8,1975,98042,47.3734,-122.119
15644,7937600010,2014-12-12," 322,000 ",4,1.0,1750,68841,1.0,No,No View,Average,7,1942,98058,47.4442,-122.081
15645,3222079162,2014-08-13," 322,000 ",3,2.0,1760,43575,1.0,No,No View,Average,7,1988,98010,47.3565,-121.94
15646,2129700525,2014-10-28," 322,000 ",3,1.75,1400,18002,1.0,No,No View,Average,6,1977,98019,47.725,-121.967
15647,3449500035,2014-09-30," 322,000 ",3,1.75,2200,12231,1.0,No,No View,Good,7,1964,98056,47.5076,-122.173
15648,240000031,2015-03-13," 322,000 ",4,2.25,1940,10200,1.0,No,No View,Average,7,1960,98188,47.4253,-122.283
15649,8564500020,2015-01-27," 322,000 ",3,1.0,960,10181,1.0,No,No View,Average,7,1961,98034,47.7231,-122.229
15650,8807600340,2015-03-25," 322,000 ",3,1.0,1230,9660,1.0,No,No View,Average,7,1968,98053,47.6829,-122.06
15651,9407110710,2015-02-26," 322,000 ",3,1.75,1510,8400,1.0,No,No View,Fair- Badly worn,7,1979,98045,47.4476,-121.771
15652,2215450150,2014-05-30," 322,000 ",4,2.5,2280,7200,2.0,No,No View,Average,8,1994,98030,47.3829,-122.207
15653,3126049217,2015-02-25," 322,000 ",3,1.0,1380,5864,1.0,No,No View,Average,7,1944,98133,47.7049,-122.339
15654,3295450050,2015-01-09," 322,000 ",4,2.5,1950,4553,2.0,No,No View,Average,7,2000,98056,47.5066,-122.175
15655,6145601312,2014-10-29," 322,000 ",3,3.25,1380,1225,3.0,No,No View,Average,7,2000,98133,47.7035,-122.351
15656,1498301048,2014-05-08," 321,950 ",2,1.25,860,1277,2.0,No,No View,Average,7,2007,98144,47.5842,-122.314
15657,2379300340,2015-03-31," 321,500 ",4,2.5,1930,6228,2.0,No,No View,Average,8,2000,98030,47.3572,-122.191
15658,6699300210,2014-10-27," 321,500 ",4,2.5,2620,5457,2.0,No,No View,Average,8,2003,98001,47.3148,-122.27
15659,1523300180,2014-07-09," 321,500 ",1,1.0,730,1942,1.0,No,No View,Average,7,2008,98144,47.5939,-122.299
15660,1790000080,2015-02-03," 321,027 ",4,2.25,2820,16770,1.0,No,No View,Good,8,1966,98023,47.3186,-122.364
15661,823059145,2014-10-13," 321,000 ",4,1.0,1300,18836,1.0,No,No View,Good,7,1941,98056,47.5029,-122.188
15662,5104510010,2014-07-01," 321,000 ",4,2.5,1830,9601,2.0,No,No View,Average,7,2003,98038,47.3541,-122.015
15663,4326000220,2014-10-20," 321,000 ",3,1.0,1290,9526,1.5,No,No View,Average,7,1961,98034,47.7111,-122.213
15664,3832711040,2015-04-24," 321,000 ",5,2.75,3030,7000,1.0,No,No View,Good,7,1978,98032,47.3661,-122.28
15665,1402950190,2014-09-16," 321,000 ",4,2.5,2430,5366,2.0,No,No View,Average,8,2002,98092,47.3352,-122.19
15666,3717000250,2015-04-22," 321,000 ",3,2.5,2014,4500,2.0,No,No View,Average,7,2005,98001,47.3371,-122.256
15667,6799300150,2014-09-03," 321,000 ",4,2.25,1800,4500,2.0,No,No View,Good,8,2004,98031,47.394,-122.183
15668,9542830690,2014-11-20," 321,000 ",3,2.5,2020,4183,2.0,No,No View,Average,7,2012,98038,47.3658,-122.017
15669,7663700973,2014-05-22," 321,000 ",3,2.25,1347,1292,3.0,No,No View,Average,7,2010,98125,47.7306,-122.291
15670,844001485,2015-04-29," 320,900 ",5,2.5,2200,8500,1.0,No,No View,Good,7,1971,98010,47.3073,-122.006
15671,3374500290,2014-07-14," 320,900 ",3,2.0,1770,7251,1.0,No,No View,Good,8,1990,98031,47.4087,-122.17
15672,2968801075,2014-09-22," 320,600 ",3,2.0,1220,7620,1.0,No,No View,Average,6,1947,98166,47.4564,-122.352
15673,9537200037,2015-04-28," 320,000 ",4,1.5,1310,137214,1.5,No,No View,Good,7,1926,98198,47.362,-122.316
15674,774101755,2015-04-17," 320,000 ",3,1.75,1790,66250,1.5,No,No View,Average,7,2003,98014,47.7179,-121.403
15675,921059161,2014-06-23," 320,000 ",4,1.5,1890,43560,1.0,No,No View,Good,8,1974,98092,47.3267,-122.166
15676,6099400030,2015-01-14," 320,000 ",3,1.75,2300,41900,1.0,No,No View,Good,8,1939,98168,47.477,-122.292
15677,723099028,2014-06-26," 320,000 ",3,2.0,1550,34175,1.5,No,No View,Average,7,1999,98045,47.4855,-121.698
15678,4048400070,2014-12-05," 320,000 ",2,1.0,1070,32633,1.0,No,No View,Good,6,1930,98059,47.4716,-122.078
15679,7701700040,2014-09-25," 320,000 ",3,1.75,1510,30185,1.5,No,No View,Average,7,1976,98058,47.4118,-122.089
15680,1523059100,2014-09-02," 320,000 ",5,1.0,1740,27350,1.0,No,No View,Good,5,1958,98059,47.4809,-122.153
15681,1156000250,2014-06-02," 320,000 ",5,2.5,3020,21441,1.0,No,No View,Good,8,1978,98042,47.3392,-122.131
15682,7230300100,2014-08-26," 320,000 ",3,2.0,1820,17600,1.0,No,No View,Very Good,7,1972,98059,47.4703,-122.112
15683,2473420170,2014-09-24," 320,000 ",4,2.75,2110,13260,1.0,No,No View,Good,7,1979,98058,47.4513,-122.16
15684,7276100282,2014-07-29," 320,000 ",3,1.75,2300,12000,1.0,No,No View,Average,8,1942,98133,47.7599,-122.343
15685,1105000360,2015-04-28," 320,000 ",3,1.75,1960,11931,1.0,No,No View,Average,7,1954,98118,47.5432,-122.272
15686,2203500140,2014-08-01," 320,000 ",4,1.5,1100,11824,1.0,No,No View,Good,7,1954,98006,47.5704,-122.141
15687,5116000250,2014-07-07," 320,000 ",3,1.75,2220,11646,1.0,No,No View,Average,7,1950,98028,47.7762,-122.27
15688,6414100026,2015-01-08," 320,000 ",2,1.0,1802,11225,1.0,No,No View,Average,7,1961,98125,47.7205,-122.323
15689,1081200350,2014-10-03," 320,000 ",4,1.75,1760,11180,1.0,No,No View,Good,8,1968,98059,47.4715,-122.118
15690,7147600225,2014-11-13," 320,000 ",6,2.75,2410,10763,1.0,No,No View,Very Good,7,1957,98188,47.4429,-122.282
15691,323059208,2014-06-03," 320,000 ",3,2.0,1880,10758,1.0,No,No View,Very Good,6,1952,98059,47.5091,-122.144
15692,1771100360,2014-07-07," 320,000 ",3,1.0,1120,10576,1.0,No,No View,Good,7,1969,98077,47.7575,-122.072
15693,9407001340,2014-05-22," 320,000 ",3,2.0,1110,10500,1.0,No,No View,Very Good,7,1978,98045,47.4456,-121.773
15694,5104220120,2015-01-07," 320,000 ",4,1.75,1710,10480,1.5,No,No View,Good,6,1969,98059,47.4743,-122.143
15695,7205000180,2015-04-17," 320,000 ",4,2.25,2000,10374,2.0,No,Fair,Good,7,1967,98023,47.3342,-122.34
15696,5104200420,2015-03-16," 320,000 ",3,1.5,1490,10132,1.0,No,No View,Good,6,1969,98059,47.4779,-122.145
15697,8081650330,2014-06-25," 320,000 ",4,2.5,2000,10051,2.0,No,No View,Average,7,1997,98038,47.3625,-122.025
15698,3275300040,2014-06-06," 320,000 ",3,1.75,1370,9900,1.0,No,No View,Good,7,1983,98003,47.2575,-122.312
15699,1328330190,2014-07-14," 320,000 ",3,1.75,2000,9760,1.0,No,No View,Good,8,1978,98058,47.4417,-122.134
15700,6669150280,2015-04-14," 320,000 ",4,2.5,2130,9653,1.0,No,No View,Average,7,1978,98031,47.4068,-122.175
15701,9407100300,2015-04-01," 320,000 ",3,1.0,1260,9600,1.0,No,No View,Average,7,1970,98045,47.4444,-121.762
15702,1771110550,2014-12-04," 320,000 ",3,1.0,1330,9540,1.0,No,No View,Good,7,1971,98077,47.758,-122.075
15703,5127000430,2014-12-01," 320,000 ",4,1.75,1730,9520,1.0,No,No View,Good,7,1971,98059,47.4756,-122.157
15704,2473400340,2014-06-04," 320,000 ",3,1.5,1650,9380,1.0,No,No View,Very Good,7,1978,98058,47.4525,-122.162
15705,7212651210,2014-11-06," 320,000 ",4,2.75,2150,9163,1.0,No,No View,Average,8,1992,98003,47.266,-122.307
15706,1077100035,2015-01-22," 320,000 ",3,1.5,1400,9087,1.0,No,No View,Average,7,1954,98133,47.7711,-122.34
15707,5104450690,2014-07-16," 320,000 ",4,2.75,2610,9077,1.0,No,No View,Good,8,1987,98058,47.4612,-122.147
15708,6669020490,2014-08-12," 320,000 ",4,2.25,2190,9020,2.0,No,No View,Average,8,1978,98032,47.3742,-122.284
15709,3449000060,2014-10-01," 320,000 ",3,1.0,1400,9000,1.0,No,No View,Very Good,7,1959,98059,47.5022,-122.145
15710,2555900030,2014-11-07," 320,000 ",3,1.0,1520,8870,1.5,No,No View,Good,7,1951,98155,47.7638,-122.317
15711,2787700180,2015-01-12," 320,000 ",3,2.0,1250,8636,1.0,No,No View,Very Good,7,1968,98059,47.5066,-122.159
15712,1310700390,2014-10-10," 320,000 ",5,2.25,2630,8625,2.0,No,No View,Average,8,1966,98032,47.3619,-122.287
15713,1432900310,2015-04-24," 320,000 ",4,1.5,2020,8474,1.0,No,No View,Very Good,7,1962,98058,47.4579,-122.17
15714,2571910420,2014-08-19," 320,000 ",4,2.5,2050,8424,2.0,No,No View,Good,8,1993,98022,47.196,-122.011
15715,7635800180,2015-04-28," 320,000 ",2,1.0,850,8400,1.0,No,No View,Good,6,1941,98166,47.4696,-122.359
15716,3432500765,2014-06-12," 320,000 ",2,1.0,1100,8281,1.0,No,No View,Good,7,1947,98155,47.7414,-122.315
15717,7258200060,2014-12-29," 320,000 ",3,2.0,2320,7800,1.0,No,No View,Good,7,1960,98168,47.5141,-122.316
15718,1321710030,2014-05-19," 320,000 ",3,2.5,2680,7757,2.0,No,No View,Average,8,1990,98023,47.2918,-122.346
15719,7972601710,2015-04-15," 320,000 ",2,1.0,900,7620,1.0,No,No View,Average,7,1971,98106,47.5268,-122.343
15720,2310030510,2015-04-22," 320,000 ",4,2.25,1550,7579,2.0,No,No View,Average,8,1993,98038,47.354,-122.047
15721,7305300045,2014-07-07," 320,000 ",3,1.0,1560,7552,1.0,No,No View,Good,6,1948,98155,47.7552,-122.327
15722,8731900200,2014-08-07," 320,000 ",4,2.75,2640,7500,1.0,No,No View,Average,8,1967,98023,47.3135,-122.369
15723,2556500040,2015-01-06," 320,000 ",3,1.0,1230,7492,1.0,No,No View,Average,7,1955,98155,47.7633,-122.315
15724,5089700750,2014-05-09," 320,000 ",4,2.25,2310,7490,2.0,No,No View,Average,8,1980,98055,47.4379,-122.192
15725,4401150070,2014-06-23," 320,000 ",3,2.5,2280,7417,2.0,No,No View,Average,8,1998,98001,47.3557,-122.278
15726,5592900230,2014-12-24," 320,000 ",3,1.0,1270,7400,1.0,No,Average,Good,7,1956,98056,47.4831,-122.191
15727,1432900150,2015-04-06," 320,000 ",4,1.75,1820,7381,1.0,No,No View,Very Good,7,1962,98058,47.4567,-122.171
15728,2473480780,2015-03-11," 320,000 ",3,2.25,1880,7350,1.0,No,No View,Average,8,1984,98058,47.4457,-122.123
15729,2474400300,2015-05-06," 320,000 ",4,2.5,1920,7277,2.0,No,No View,Good,8,1990,98031,47.4058,-122.192
15730,192000120,2014-05-20," 320,000 ",3,1.75,1480,7225,1.0,No,No View,Good,7,1965,98056,47.513,-122.185
15731,4024101421,2014-12-02," 320,000 ",4,1.0,1460,7200,1.5,No,No View,Good,7,1955,98155,47.7602,-122.306
15732,6669010290,2014-11-07," 320,000 ",4,2.5,2190,7125,2.0,No,No View,Very Good,8,1978,98032,47.3709,-122.285
15733,7849202299,2015-02-18," 320,000 ",0,2.5,1490,7111,2.0,No,No View,Average,7,1999,98065,47.5261,-121.826
15734,705700210,2015-03-16," 320,000 ",3,2.25,1650,7047,2.0,No,No View,Average,7,1994,98038,47.3826,-122.027
15735,4136890280,2015-03-27," 320,000 ",4,2.5,1940,7040,2.0,No,No View,Average,8,1998,98092,47.2632,-122.209
15736,1096100010,2014-10-28," 320,000 ",2,1.0,1210,7040,1.0,No,No View,Average,7,1952,98155,47.745,-122.297
15737,6752600050,2014-08-12," 320,000 ",4,2.5,2070,7007,2.0,No,No View,Average,7,1996,98031,47.3968,-122.171
15738,9264911210,2015-02-26," 320,000 ",5,3.0,2970,7000,1.0,No,No View,Average,8,1979,98023,47.3079,-122.341
15739,3793500780,2014-05-10," 320,000 ",3,2.5,2130,6969,2.0,No,No View,Average,7,2003,98038,47.3655,-122.027
15740,6381501636,2014-08-20," 320,000 ",3,1.0,1780,6840,2.0,No,No View,Good,6,1947,98125,47.727,-122.3
15741,1839500115,2014-07-12," 320,000 ",4,1.5,2220,6811,1.0,No,No View,Good,7,1961,98056,47.5059,-122.193
15742,1402600570,2015-01-13," 320,000 ",3,2.25,1580,6561,1.0,No,No View,Average,8,1981,98058,47.4394,-122.14
15743,5003600120,2015-04-15," 320,000 ",4,2.5,2110,6295,2.0,No,No View,Average,8,2000,98030,47.3641,-122.193
15744,5141000685,2014-10-21," 320,000 ",4,1.75,1660,6200,1.0,No,No View,Good,6,1948,98108,47.56,-122.316
15745,3330501120,2015-03-25," 320,000 ",3,1.0,960,6180,1.0,No,No View,Good,6,1910,98118,47.5518,-122.279
15746,7857003318,2014-08-16," 320,000 ",3,1.0,1330,5850,1.0,No,No View,Average,7,1954,98108,47.5498,-122.298
15747,4443800130,2014-10-24," 320,000 ",2,1.0,1380,5820,1.0,No,No View,Average,7,1918,98117,47.6875,-122.392
15748,2722059322,2014-10-20," 320,000 ",4,2.5,2223,5780,2.0,No,No View,Average,8,2010,98042,47.3586,-122.157
15749,1862400057,2015-03-04," 320,000 ",2,1.0,820,5400,1.0,No,No View,Average,6,1940,98117,47.6976,-122.375
15750,1121000095,2014-11-05," 320,000 ",2,1.0,1120,5329,1.0,No,Fair,Average,6,1929,98126,47.5421,-122.378
15751,9285800345,2014-06-26," 320,000 ",2,1.0,950,5316,1.0,No,Average,Average,7,1948,98126,47.57,-122.38
15752,6147650430,2015-04-07," 320,000 ",4,2.5,3130,5200,2.0,No,No View,Average,7,2005,98042,47.3828,-122.098
15753,8122101146,2014-09-29," 320,000 ",2,1.0,710,5200,1.0,No,Average,Good,6,1942,98126,47.5376,-122.371
15754,6450303785,2014-11-18," 320,000 ",3,1.0,1340,5175,1.0,No,No View,Average,7,1987,98133,47.7321,-122.34
15755,6300000400,2014-06-17," 320,000 ",3,1.0,860,5060,1.5,No,No View,Average,7,1927,98133,47.7062,-122.341
15756,8562890910,2014-06-19," 320,000 ",4,2.5,3490,5000,2.0,No,No View,Average,8,2003,98042,47.3772,-122.127
15757,7857001225,2015-04-03," 320,000 ",3,1.0,1630,5000,1.0,No,No View,Average,7,1954,98108,47.5497,-122.295
15758,2113700780,2015-01-13," 320,000 ",3,1.0,1060,5000,1.0,No,No View,Average,7,1958,98106,47.5294,-122.354
15759,5416500840,2014-06-27," 320,000 ",4,2.5,2570,4865,2.0,No,No View,Average,8,2005,98038,47.3588,-122.038
15760,4307330120,2014-09-17," 320,000 ",3,2.5,1680,4584,2.0,No,No View,Average,7,2003,98056,47.4794,-122.182
15761,9406530160,2014-10-17," 320,000 ",4,2.5,1970,4558,2.0,No,No View,Average,8,2005,98038,47.3627,-122.04
15762,3332000091,2015-02-24," 320,000 ",3,1.0,1190,4120,1.0,No,No View,Average,6,1929,98118,47.5513,-122.272
15763,3101500010,2015-04-20," 320,000 ",2,1.0,950,4000,1.0,No,No View,Average,6,1910,98144,47.5728,-122.312
15764,952004570,2014-12-06," 320,000 ",2,1.0,1140,3834,1.5,No,No View,Average,6,1911,98126,47.5642,-122.378
15765,1760650750,2014-10-06," 320,000 ",4,2.5,2300,3825,2.0,No,No View,Average,7,2012,98042,47.3594,-122.082
15766,4307350990,2015-03-09," 320,000 ",3,2.5,1590,3480,2.0,No,No View,Average,7,2004,98056,47.4805,-122.178
15767,7866000158,2014-10-22," 320,000 ",4,3.0,1820,3120,1.0,No,No View,Average,7,1997,98118,47.5468,-122.274
15768,7950304045,2015-03-31," 320,000 ",4,2.75,1640,3000,1.0,No,No View,Average,7,1984,98118,47.5625,-122.283
15769,3395040550,2015-04-29," 320,000 ",3,2.5,1530,2890,2.0,No,No View,Average,7,2001,98108,47.5434,-122.293
15770,1220000367,2014-07-16," 320,000 ",3,2.5,1820,1855,2.0,No,No View,Average,8,2008,98166,47.4643,-122.346
15771,8165501510,2014-11-25," 320,000 ",2,2.25,1550,1827,2.0,No,No View,Average,8,2008,98106,47.5394,-122.368
15772,1568100087,2015-04-13," 320,000 ",3,2.0,1420,1716,2.0,No,No View,Average,7,2003,98155,47.7364,-122.295
15773,1773100926,2014-06-03," 320,000 ",3,3.25,1530,1602,2.0,No,No View,Average,8,2013,98106,47.5555,-122.362
15774,3626039424,2014-06-16," 320,000 ",3,2.25,1200,1400,3.0,No,No View,Average,8,2005,98133,47.7046,-122.357
15775,1773100924,2014-07-08," 320,000 ",3,3.25,1450,1387,2.0,No,No View,Average,8,2013,98106,47.5556,-122.362
15776,880000208,2014-12-13," 320,000 ",3,2.5,1610,1356,2.0,No,No View,Average,8,2007,98106,47.5257,-122.361
15777,1139000069,2014-11-18," 320,000 ",3,1.5,1240,1221,2.0,No,No View,Average,8,2009,98133,47.7073,-122.356
15778,993000950,2014-09-06," 320,000 ",2,1.5,1110,1200,3.0,No,No View,Average,8,2000,98103,47.6931,-122.342
15779,1773100920,2014-12-11," 320,000 ",3,3.25,1480,1192,2.0,No,No View,Average,8,2013,98106,47.5556,-122.363
15780,1865400075,2014-05-22," 320,000 ",3,2.25,998,844,2.0,No,No View,Average,7,2007,98117,47.6983,-122.367
15781,7789900030,2014-07-25," 319,990 ",4,1.5,1890,10707,1.0,No,No View,Average,7,1962,98148,47.428,-122.326
15782,5561710110,2014-10-14," 319,990 ",3,2.25,1840,7326,1.0,No,No View,Very Good,7,1979,98031,47.3958,-122.168
15783,5727000010,2014-12-15," 319,990 ",4,2.5,2120,5293,2.0,No,No View,Average,7,2003,98031,47.4217,-122.201
15784,8151600142,2015-05-12," 319,950 ",5,1.75,1710,11900,1.0,No,No View,Average,7,1958,98146,47.506,-122.365
15785,8078490330,2014-09-16," 319,950 ",3,2.5,1980,9907,2.0,No,No View,Average,8,1991,98022,47.1903,-122.013
15786,6329000380,2014-06-19," 319,950 ",2,1.0,920,8341,1.0,No,No View,Average,7,1939,98146,47.5015,-122.38
15787,2473380400,2014-05-19," 319,950 ",4,1.75,2310,8045,1.0,No,No View,Good,7,1976,98058,47.4569,-122.165
15788,7999950020,2014-07-22," 319,950 ",4,2.5,2038,7643,2.0,No,No View,Average,8,2011,98092,47.3296,-122.18
15789,4137000070,2015-04-10," 319,950 ",3,2.5,2240,7500,2.0,No,No View,Average,8,1985,98092,47.265,-122.22
15790,7849201061,2015-04-08," 319,950 ",4,2.5,2020,7200,1.5,No,No View,Good,6,1954,98065,47.5223,-121.818
15791,705710640,2015-03-02," 319,950 ",3,2.5,1700,7000,2.0,No,No View,Average,7,1996,98038,47.3798,-122.025
15792,4058801325,2014-05-22," 319,950 ",2,1.0,1070,5824,1.0,No,Average,Very Good,7,1949,98178,47.507,-122.242
15793,3336002215,2015-02-25," 319,950 ",2,1.0,1240,5500,1.5,No,No View,Average,6,1921,98118,47.5257,-122.263
15794,6149700194,2014-10-15," 319,950 ",3,3.25,1510,1245,3.0,No,No View,Average,7,2007,98133,47.7293,-122.343
15795,2919700107,2014-08-11," 319,950 ",2,2.5,1280,819,2.0,No,No View,Average,8,2006,98103,47.6905,-122.364
15796,192450200,2014-08-21," 319,900 ",3,1.5,1140,20383,1.0,No,No View,Average,7,1985,98045,47.4755,-121.758
15797,5634500891,2015-03-12," 319,900 ",2,1.0,1380,9251,1.0,No,No View,Average,7,1940,98028,47.7486,-122.249
15798,4136900190,2015-03-20," 319,900 ",3,2.5,2040,7580,2.0,No,Average,Average,8,1998,98092,47.2618,-122.209
15799,301401370,2014-07-31," 319,900 ",4,2.75,2475,4276,2.0,No,No View,Average,7,2014,98002,47.345,-122.21
15800,301401390,2014-08-05," 319,900 ",4,2.75,2475,4000,2.0,No,No View,Average,7,2014,98002,47.3452,-122.21
15801,2322069175,2015-02-24," 319,502 ",3,1.75,1610,38707,1.0,No,No View,Average,7,1990,98010,47.3778,-122.001
15802,3211101010,2015-02-11," 319,500 ",3,1.0,1190,8450,1.0,No,No View,Very Good,6,1961,98059,47.4807,-122.157
